0.000000e+00 0.000000e+00 0.000000e+00
0.000000e+00 1.010000e-02 0.000000e+00
0.000000e+00 2.020000e-02 0.000000e+00
0.000000e+00 3.030000e-02 0.000000e+00
0.000000e+00 4.040000e-02 0.000000e+00
0.000000e+00 5.050000e-02 0.000000e+00
0.000000e+00 6.060000e-02 0.000000e+00
0.000000e+00 7.070000e-02 0.000000e+00
0.000000e+00 8.080000e-02 0.000000e+00
0.000000e+00 9.090000e-02 0.000000e+00
0.000000e+00 1.010000e-01 0.000000e+00
0.000000e+00 1.111000e-01 0.000000e+00
0.000000e+00 1.212000e-01 0.000000e+00
0.000000e+00 1.313000e-01 0.000000e+00
0.000000e+00 1.414000e-01 0.000000e+00
0.000000e+00 1.515000e-01 0.000000e+00
0.000000e+00 1.616000e-01 0.000000e+00
0.000000e+00 1.717000e-01 0.000000e+00
0.000000e+00 1.818000e-01 0.000000e+00
0.000000e+00 1.919000e-01 0.000000e+00
0.000000e+00 2.020000e-01 0.000000e+00
0.000000e+00 2.121000e-01 0.000000e+00
0.000000e+00 2.222000e-01 0.000000e+00
0.000000e+00 2.323000e-01 0.000000e+00
0.000000e+00 2.424000e-01 0.000000e+00
0.000000e+00 2.525000e-01 0.000000e+00
0.000000e+00 2.626000e-01 0.000000e+00
0.000000e+00 2.727000e-01 0.000000e+00
0.000000e+00 2.828000e-01 0.000000e+00
0.000000e+00 2.929000e-01 0.000000e+00
0.000000e+00 3.030000e-01 0.000000e+00
0.000000e+00 3.131000e-01 0.000000e+00
0.000000e+00 3.232000e-01 0.000000e+00
0.000000e+00 3.333000e-01 0.000000e+00
0.000000e+00 3.434000e-01 0.000000e+00
0.000000e+00 3.535000e-01 0.000000e+00
0.000000e+00 3.636000e-01 0.000000e+00
0.000000e+00 3.737000e-01 0.000000e+00
0.000000e+00 3.838000e-01 0.000000e+00
0.000000e+00 3.939000e-01 0.000000e+00
0.000000e+00 4.040000e-01 0.000000e+00
0.000000e+00 4.141000e-01 0.000000e+00
0.000000e+00 4.242000e-01 0.000000e+00
0.000000e+00 4.343000e-01 0.000000e+00
0.000000e+00 4.444000e-01 0.000000e+00
0.000000e+00 4.545000e-01 0.000000e+00
0.000000e+00 4.646000e-01 0.000000e+00
0.000000e+00 4.747000e-01 0.000000e+00
0.000000e+00 4.848000e-01 0.000000e+00
0.000000e+00 4.949000e-01 0.000000e+00
0.000000e+00 5.050000e-01 0.000000e+00
0.000000e+00 5.151000e-01 0.000000e+00
0.000000e+00 5.252000e-01 0.000000e+00
0.000000e+00 5.353000e-01 0.000000e+00
0.000000e+00 5.454000e-01 0.000000e+00
0.000000e+00 5.555000e-01 0.000000e+00
0.000000e+00 5.656000e-01 0.000000e+00
0.000000e+00 5.757000e-01 0.000000e+00
0.000000e+00 5.858000e-01 0.000000e+00
0.000000e+00 5.959000e-01 0.000000e+00
0.000000e+00 6.060000e-01 0.000000e+00
0.000000e+00 6.161000e-01 0.000000e+00
0.000000e+00 6.262000e-01 0.000000e+00
0.000000e+00 6.363000e-01 0.000000e+00
0.000000e+00 6.464000e-01 0.000000e+00
0.000000e+00 6.565000e-01 0.000000e+00
0.000000e+00 6.666000e-01 0.000000e+00
0.000000e+00 6.767000e-01 0.000000e+00
0.000000e+00 6.868000e-01 0.000000e+00
0.000000e+00 6.969000e-01 0.000000e+00
0.000000e+00 7.070000e-01 0.000000e+00
0.000000e+00 7.171000e-01 0.000000e+00
0.000000e+00 7.272000e-01 0.000000e+00
0.000000e+00 7.373000e-01 0.000000e+00
0.000000e+00 7.474000e-01 0.000000e+00
0.000000e+00 7.575000e-01 0.000000e+00
0.000000e+00 7.676000e-01 0.000000e+00
0.000000e+00 7.777000e-01 0.000000e+00
0.000000e+00 7.878000e-01 0.000000e+00
0.000000e+00 7.979000e-01 0.000000e+00
0.000000e+00 8.080000e-01 0.000000e+00
0.000000e+00 8.181000e-01 0.000000e+00
0.000000e+00 8.282000e-01 0.000000e+00
0.000000e+00 8.383000e-01 0.000000e+00
0.000000e+00 8.484000e-01 0.000000e+00
0.000000e+00 8.585000e-01 0.000000e+00
0.000000e+00 8.686000e-01 0.000000e+00
0.000000e+00 8.787000e-01 0.000000e+00
0.000000e+00 8.888000e-01 0.000000e+00
0.000000e+00 8.989000e-01 0.000000e+00
0.000000e+00 9.090000e-01 0.000000e+00
0.000000e+00 9.191000e-01 0.000000e+00
0.000000e+00 9.292000e-01 0.000000e+00
0.000000e+00 9.393000e-01 0.000000e+00
0.000000e+00 9.494000e-01 0.000000e+00
0.000000e+00 9.595000e-01 0.000000e+00
0.000000e+00 9.696000e-01 0.000000e+00
0.000000e+00 9.797000e-01 0.000000e+00
0.000000e+00 9.898000e-01 0.000000e+00
0.000000e+00 9.999000e-01 0.000000e+00

1.010000e-02 0.000000e+00 0.000000e+00
1.010000e-02 1.010000e-02 8.606158e-04
1.010000e-02 2.020000e-02 1.721239e-03
1.010000e-02 3.030000e-02 2.581870e-03
1.010000e-02 4.040000e-02 3.442496e-03
1.010000e-02 5.050000e-02 4.303093e-03
1.010000e-02 6.060000e-02 5.163614e-03
1.010000e-02 7.070000e-02 6.023991e-03
1.010000e-02 8.080000e-02 6.884122e-03
1.010000e-02 9.090000e-02 7.743874e-03
1.010000e-02 1.010000e-01 8.603074e-03
1.010000e-02 1.111000e-01 9.461503e-03
1.010000e-02 1.212000e-01 1.031890e-02
1.010000e-02 1.313000e-01 1.117493e-02
1.010000e-02 1.414000e-01 1.202924e-02
1.010000e-02 1.515000e-01 1.288136e-02
1.010000e-02 1.616000e-01 1.373081e-02
1.010000e-02 1.717000e-01 1.457700e-02
1.010000e-02 1.818000e-01 1.541927e-02
1.010000e-02 1.919000e-01 1.625691e-02
1.010000e-02 2.020000e-01 1.708910e-02
1.010000e-02 2.121000e-01 1.791495e-02
1.010000e-02 2.222000e-01 1.873349e-02
1.010000e-02 2.323000e-01 1.954366e-02
1.010000e-02 2.424000e-01 2.034431e-02
1.010000e-02 2.525000e-01 2.113422e-02
1.010000e-02 2.626000e-01 2.191207e-02
1.010000e-02 2.727000e-01 2.267647e-02
1.010000e-02 2.828000e-01 2.342596e-02
1.010000e-02 2.929000e-01 2.415900e-02
1.010000e-02 3.030000e-01 2.487397e-02
1.010000e-02 3.131000e-01 2.556923e-02
1.010000e-02 3.232000e-01 2.624305e-02
1.010000e-02 3.333000e-01 2.689368e-02
1.010000e-02 3.434000e-01 2.751935e-02
1.010000e-02 3.535000e-01 2.811826e-02
1.010000e-02 3.636000e-01 2.868860e-02
1.010000e-02 3.737000e-01 2.922860e-02
1.010000e-02 3.838000e-01 2.973648e-02
1.010000e-02 3.939000e-01 3.021052e-02
1.010000e-02 4.040000e-01 3.064908e-02
1.010000e-02 4.141000e-01 3.105055e-02
1.010000e-02 4.242000e-01 3.141344e-02
1.010000e-02 4.343000e-01 3.173637e-02
1.010000e-02 4.444000e-01 3.201806e-02
1.010000e-02 4.545000e-01 3.225738e-02
1.010000e-02 4.646000e-01 3.245336e-02
1.010000e-02 4.747000e-01 3.260517e-02
1.010000e-02 4.848000e-01 3.271215e-02
1.010000e-02 4.949000e-01 3.277385e-02
1.010000e-02 5.050000e-01 3.278996e-02
1.010000e-02 5.151000e-01 3.276039e-02
1.010000e-02 5.252000e-01 3.268522e-02
1.010000e-02 5.353000e-01 3.256474e-02
1.010000e-02 5.454000e-01 3.239940e-02
1.010000e-02 5.555000e-01 3.218985e-02
1.010000e-02 5.656000e-01 3.193688e-02
1.010000e-02 5.757000e-01 3.164147e-02
1.010000e-02 5.858000e-01 3.130475e-02
1.010000e-02 5.959000e-01 3.092796e-02
1.010000e-02 6.060000e-01 3.051248e-02
1.010000e-02 6.161000e-01 3.005980e-02
1.010000e-02 6.262000e-01 2.957150e-02
1.010000e-02 6.363000e-01 2.904921e-02
1.010000e-02 6.464000e-01 2.849466e-02
1.010000e-02 6.565000e-01 2.790959e-02
1.010000e-02 6.666000e-01 2.729578e-02
1.010000e-02 6.767000e-01 2.665502e-02
1.010000e-02 6.868000e-01 2.598909e-02
1.010000e-02 6.969000e-01 2.529976e-02
1.010000e-02 7.070000e-01 2.458877e-02
1.010000e-02 7.171000e-01 2.385784e-02
1.010000e-02 7.272000e-01 2.310860e-02
1.010000e-02 7.373000e-01 2.234266e-02
1.010000e-02 7.474000e-01 2.156154e-02
1.010000e-02 7.575000e-01 2.076671e-02
1.010000e-02 7.676000e-01 1.995955e-02
1.010000e-02 7.777000e-01 1.914135e-02
1.010000e-02 7.878000e-01 1.831335e-02
1.010000e-02 7.979000e-01 1.747669e-02
1.010000e-02 8.080000e-01 1.663241e-02
1.010000e-02 8.181000e-01 1.578148e-02
1.010000e-02 8.282000e-01 1.492480e-02
1.010000e-02 8.383000e-01 1.406317e-02
1.010000e-02 8.484000e-01 1.319732e-02
1.010000e-02 8.585000e-01 1.232790e-02
1.010000e-02 8.686000e-01 1.145549e-02
1.010000e-02 8.787000e-01 1.058060e-02
1.010000e-02 8.888000e-01 9.703675e-03
1.010000e-02 8.989000e-01 8.825104e-03
1.010000e-02 9.090000e-01 7.945217e-03
1.010000e-02 9.191000e-01 7.064290e-03
1.010000e-02 9.292000e-01 6.182558e-03
1.010000e-02 9.393000e-01 5.300211e-03
1.010000e-02 9.494000e-01 4.417404e-03
1.010000e-02 9.595000e-01 3.534261e-03
1.010000e-02 9.696000e-01 2.650879e-03
1.010000e-02 9.797000e-01 1.767336e-03
1.010000e-02 9.898000e-01 8.836927e-04
1.010000e-02 9.999000e-01 0.000000e+00

2.020000e-02 0.000000e+00 0.000000e+00
2.020000e-02 1.010000e-02 1.721239e-03
2.020000e-02 2.020000e-02 3.442499e-03
2.020000e-02 3.030000e-02 5.163783e-03
2.020000e-02 4.040000e-02 6.885073e-03
2.020000e-02 5.050000e-02 8.606323e-03
2.020000e-02 6.060000e-02 1.032745e-02
2.020000e-02 7.070000e-02 1.204831e-02
2.020000e-02 8.080000e-02 1.376872e-02
2.020000e-02 9.090000e-02 1.548841e-02
2.020000e-02 1.010000e-01 1.720704e-02
2.020000e-02 1.111000e-01 1.892417e-02
2.020000e-02 1.212000e-01 2.063929e-02
2.020000e-02 1.313000e-01 2.235175e-02
2.020000e-02 1.414000e-01 2.406081e-02
2.020000e-02 1.515000e-01 2.576558e-02
2.020000e-02 1.616000e-01 2.746506e-02
2.020000e-02 1.717000e-01 2.915809e-02
2.020000e-02 1.818000e-01 3.084338e-02
2.020000e-02 1.919000e-01 3.251948e-02
2.020000e-02 2.020000e-01 3.418476e-02
2.020000e-02 2.121000e-01 3.583745e-02
2.020000e-02 2.222000e-01 3.747559e-02
2.020000e-02 2.323000e-01 3.909708e-02
2.020000e-02 2.424000e-01 4.069962e-02
2.020000e-02 2.525000e-01 4.228076e-02
2.020000e-02 2.626000e-01 4.383786e-02
2.020000e-02 2.727000e-01 4.536814e-02
2.020000e-02 2.828000e-01 4.686867e-02
2.020000e-02 2.929000e-01 4.833635e-02
2.020000e-02 3.030000e-01 4.976797e-02
2.020000e-02 3.131000e-01 5.116020e-02
2.020000e-02 3.232000e-01 5.250960e-02
2.020000e-02 3.333000e-01 5.381265e-02
2.020000e-02 3.434000e-01 5.506579e-02
2.020000e-02 3.535000e-01 5.626541e-02
2.020000e-02 3.636000e-01 5.740789e-02
2.020000e-02 3.737000e-01 5.848964e-02
2.020000e-02 3.838000e-01 5.950713e-02
2.020000e-02 3.939000e-01 6.045689e-02
2.020000e-02 4.040000e-01 6.133558e-02
2.020000e-02 4.141000e-01 6.214002e-02
2.020000e-02 4.242000e-01 6.286720e-02
2.020000e-02 4.343000e-01 6.351432e-02
2.020000e-02 4.444000e-01 6.407884e-02
2.020000e-02 4.545000e-01 6.455847e-02
2.020000e-02 4.646000e-01 6.495125e-02
2.020000e-02 4.747000e-01 6.525552e-02
2.020000e-02 4.848000e-01 6.546996e-02
2.020000e-02 4.949000e-01 6.559364e-02
2.020000e-02 5.050000e-01 6.562596e-02
2.020000e-02 5.151000e-01 6.556673e-02
2.020000e-02 5.252000e-01 6.541613e-02
2.020000e-02 5.353000e-01 6.517470e-02
2.020000e-02 5.454000e-01 6.484338e-02
2.020000e-02 5.555000e-01 6.442346e-02
2.020000e-02 5.656000e-01 6.391655e-02
2.020000e-02 5.757000e-01 6.332461e-02
2.020000e-02 5.858000e-01 6.264990e-02
2.020000e-02 5.959000e-01 6.189494e-02
2.020000e-02 6.060000e-01 6.106250e-02
2.020000e-02 6.161000e-01 6.015557e-02
2.020000e-02 6.262000e-01 5.917730e-02
2.020000e-02 6.363000e-01 5.813102e-02
2.020000e-02 6.464000e-01 5.702016e-02
2.020000e-02 6.565000e-01 5.584824e-02
2.020000e-02 6.666000e-01 5.461882e-02
2.020000e-02 6.767000e-01 5.333550e-02
2.020000e-02 6.868000e-01 5.200186e-02
2.020000e-02 6.969000e-01 5.062146e-02
2.020000e-02 7.070000e-01 4.919779e-02
2.020000e-02 7.171000e-01 4.773425e-02
2.020000e-02 7.272000e-01 4.623418e-02
2.020000e-02 7.373000e-01 4.470076e-02
2.020000e-02 7.474000e-01 4.313705e-02
2.020000e-02 7.575000e-01 4.154600e-02
2.020000e-02 7.676000e-01 3.993036e-02
2.020000e-02 7.777000e-01 3.829274e-02
2.020000e-02 7.878000e-01 3.663559e-02
2.020000e-02 7.979000e-01 3.496120e-02
2.020000e-02 8.080000e-01 3.327165e-02
2.020000e-02 8.181000e-01 3.156891e-02
2.020000e-02 8.282000e-01 2.985473e-02
2.020000e-02 8.383000e-01 2.813073e-02
2.020000e-02 8.484000e-01 2.639837e-02
2.020000e-02 8.585000e-01 2.465894e-02
2.020000e-02 8.686000e-01 2.291359e-02
2.020000e-02 8.787000e-01 2.116336e-02
2.020000e-02 8.888000e-01 1.940911e-02
2.020000e-02 8.989000e-01 1.765163e-02
2.020000e-02 9.090000e-01 1.589157e-02
2.020000e-02 9.191000e-01 1.412947e-02
2.020000e-02 9.292000e-01 1.236581e-02
2.020000e-02 9.393000e-01 1.060095e-02
2.020000e-02 9.494000e-01 8.835196e-03
2.020000e-02 9.595000e-01 7.068801e-03
2.020000e-02 9.696000e-01 5.301950e-03
2.020000e-02 9.797000e-01 3.534791e-03
2.020000e-02 9.898000e-01 1.767442e-03
2.020000e-02 9.999000e-01 0.000000e+00

3.030000e-02 0.000000e+00 0.000000e+00
3.030000e-02 1.010000e-02 2.581870e-03
3.030000e-02 2.020000e-02 5.163783e-03
3.030000e-02 3.030000e-02 7.745756e-03
3.030000e-02 4.040000e-02 1.032778e-02
3.030000e-02 5.050000e-02 1.290978e-02
3.030000e-02 6.060000e-02 1.549167e-02
3.030000e-02 7.070000e-02 1.807323e-02
3.030000e-02 8.080000e-02 2.065420e-02
3.030000e-02 9.090000e-02 2.323418e-02
3.030000e-02 1.010000e-01 2.581269e-02
3.030000e-02 1.111000e-01 2.838908e-02
3.030000e-02 1.212000e-01 3.096257e-02
3.030000e-02 1.313000e-01 3.353223e-02
3.030000e-02 1.414000e-01 3.609693e-02
3.030000e-02 1.515000e-01 3.865538e-02
3.030000e-02 1.616000e-01 4.120606e-02
3.030000e-02 1.717000e-01 4.374726e-02
3.030000e-02 1.818000e-01 4.627703e-02
3.030000e-02 1.919000e-01 4.879321e-02
3.030000e-02 2.020000e-01 5.129338e-02
3.030000e-02 2.121000e-01 5.377486e-02
3.030000e-02 2.222000e-01 5.623475e-02
3.030000e-02 2.323000e-01 5.866987e-02
3.030000e-02 2.424000e-01 6.107677e-02
3.030000e-02 2.525000e-01 6.345177e-02
3.030000e-02 2.626000e-01 6.579092e-02
3.030000e-02 2.727000e-01 6.809003e-02
3.030000e-02 2.828000e-01 7.034469e-02
3.030000e-02 2.929000e-01 7.255025e-02
3.030000e-02 3.030000e-01 7.470186e-02
3.030000e-02 3.131000e-01 7.679450e-02
3.030000e-02 3.232000e-01 7.882301e-02
3.030000e-02 3.333000e-01 8.078207e-02
3.030000e-02 3.434000e-01 8.266629e-02
3.030000e-02 3.535000e-01 8.447025e-02
3.030000e-02 3.636000e-01 8.618846e-02
3.030000e-02 3.737000e-01 8.781552e-02
3.030000e-02 3.838000e-01 8.934607e-02
3.030000e-02 3.939000e-01 9.077489e-02
3.030000e-02 4.040000e-01 9.209692e-02
3.030000e-02 4.141000e-01 9.330735e-02
3.030000e-02 4.242000e-01 9.440161e-02
3.030000e-02 4.343000e-01 9.537548e-02
3.030000e-02 4.444000e-01 9.622510e-02
3.030000e-02 4.545000e-01 9.694702e-02
3.030000e-02 4.646000e-01 9.753825e-02
3.030000e-02 4.747000e-01 9.799629e-02
3.030000e-02 4.848000e-01 9.831915e-02
3.030000e-02 4.949000e-01 9.850538e-02
3.030000e-02 5.050000e-01 9.855412e-02
3.030000e-02 5.151000e-01 9.846505e-02
3.030000e-02 5.252000e-01 9.823845e-02
3.030000e-02 5.353000e-01 9.787515e-02
3.030000e-02 5.454000e-01 9.737656e-02
3.030000e-02 5.555000e-01 9.674463e-02
3.030000e-02 5.656000e-01 9.598183e-02
3.030000e-02 5.757000e-01 9.509111e-02
3.030000e-02 5.858000e-01 9.407589e-02
3.030000e-02 5.959000e-01 9.293998e-02
3.030000e-02 6.060000e-01 9.168758e-02
3.030000e-02 6.161000e-01 9.032321e-02
3.030000e-02 6.262000e-01 8.885167e-02
3.030000e-02 6.363000e-01 8.727795e-02
3.030000e-02 6.464000e-01 8.560726e-02
3.030000e-02 6.565000e-01 8.384490e-02
3.030000e-02 6.666000e-01 8.199628e-02
3.030000e-02 6.767000e-01 8.006681e-02
3.030000e-02 6.868000e-01 7.806190e-02
3.030000e-02 6.969000e-01 7.598692e-02
3.030000e-02 7.070000e-01 7.384712e-02
3.030000e-02 7.171000e-01 7.164767e-02
3.030000e-02 7.272000e-01 6.939354e-02
3.030000e-02 7.373000e-01 6.708956e-02
3.030000e-02 7.474000e-01 6.474034e-02
3.030000e-02 7.575000e-01 6.235028e-02
3.030000e-02 7.676000e-01 5.992353e-02
3.030000e-02 7.777000e-01 5.746403e-02
