0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.537520497183454848e-03,-9.537494384271049536e-03,-9.537363781744131325e-03,-9.536998075287595258e-03,-9.536214421465318697e-03,-9.534777789222428218e-03,-9.532401048805426089e-03,-9.528745134729526070e-03,-9.523419315255328768e-03,-9.515981606564269044e-03,-9.505939375374881928e-03,-9.492750179026985397e-03,-9.475822896957470168e-03,-9.454519211849964425e-03,-9.428155502378819663e-03,-9.396005212171746127e-03,-9.357301761141476396e-03,-9.311242065409803398e-03,-9.256990730372918058e-03,-9.193684977722455659e-03,-9.120440361125683668e-03,-9.036357316475999990e-03,-8.940528580871815595e-03,-8.832047499539663962e-03,-8.710017221633083867e-03,-8.573560764157777889e-03,-8.421831898275743133e-03,-8.254026784165955505e-03,-8.069396249889905157e-03,-7.867258576965036748e-03,-7.647012621446336138e-03,-7.408151065347531178e-03,-7.150273560506703076e-03,-6.873099497022566902e-03,-6.576480102812253502e-03,-6.260409561404964816e-03,-5.925034823531522520e-03,-5.570663786033597589e-03,-5.197771520516702125e-03,-4.807004255090562526e-03,-4.399180846099674629e-03,-3.975291522998839269e-03,-3.536493747879702974e-03,-3.084105100299907882e-03,-2.619593176010200693e-03,-2.144562572246976832e-03,-1.660739119230741868e-03,-1.169951603753152094e-03,-6.741113123923814102e-04,-1.751897951316770999e-04,3.248046886086876383e-04,8.238515333614443220e-04,1.319942423567482901e-03,1.811105695501233782e-03,2.295429888297808880e-03,2.771085975896752686e-03,3.236347817860437889e-03,3.689610428248161177e-03,4.129405734952879860e-03,4.554415583554310802e-03,4.963481825970454848e-03,5.355613421153492676e-03,5.729990559137502701e-03,6.085965897675071901e-03,6.423063069837346532e-03,6.740972679290101188e-03,7.039546046199645496e-03,7.318787000270828708e-03,7.578842038328386169e-03,7.819989172743551514e-03,8.042625794961927310e-03,8.247255866826407739e-03,8.434476732945218186e-03,8.604965821775356974e-03,8.759467473109570565e-03,8.898780096928271197e-03,9.023743834611621870e-03,9.135228859611771099e-03,9.234124421950411915e-03,9.321328710196368980e-03,9.397739576525784150e-03,9.464246145501361770e-03,9.521721305569046112e-03,9.571015064036254155e-03,9.612948731418866077e-03,9.648309889370253536e-03,9.677848087707720606e-03,9.702271210054465300e-03,9.722242444014995641e-03,9.738377790284901206e-03,9.751244045352309639e-03,9.761357194185206129e-03,9.769181152245853123e-03,9.775126800086901546e-03,9.779551258452983883e-03,9.782757357057011993e-03,9.784993255871248310e-03,9.786452183751518513e-03,9.787272265403485286e-03,0.000000000000000000e+00
0.000000000000000000e+00,-1.907506712624928644e-02,-1.907509327076028702e-02,-1.907496267997380382e-02,-1.907441411043674442e-02,-1.907308183377471114e-02,-1.907049569895789137e-02,-1.906608128351202497e-02,-1.905916018699099768e-02,-1.904895053174071595e-02,-1.903456774750782177e-02,-1.901502572764543139e-02,-1.898923845535751762e-02,-1.895602220836827001e-02,-1.891409845930129563e-02,-1.886209759654276785e-02,-1.879856359601668470e-02,-1.872195977762459995e-02,-1.863067578054499948e-02,-1.852303588854952582e-02,-1.839730882934131201e-02,-1.825171916000480760e-02,-1.808446033334827271e-02,-1.789370951664542853e-02,-1.767764420455085472e-02,-1.743446063144692137e-02,-1.716239394504089771e-02,-1.685974005279644236e-02,-1.652487899620634984e-02,-1.615629964582061817e-02,-1.575262544359271391e-02,-1.531264085021175926e-02,-1.483531808583997413e-02,-1.431984368571723523e-02,-1.376564433048390983e-02,-1.317241135818109435e-02,-1.254012332427767093e-02,-1.186906595132643585e-02,-1.115984880435806972e-02,-1.041341804484379775e-02,-9.631064657273093535e-03,-8.814427609459052348e-03,-7.965491500785674972e-03,-7.086578370607452340e-03,-6.180333479312564125e-03,-5.249705033110832128e-03,-4.297917994976918621e-03,-3.328442301764599019e-03,-2.344955983842559634e-03,-1.351303850749577653e-03,-3.514525564196754534e-04,6.505570169160776548e-04,1.650659022367032555e-03,2.644812466889560291e-03,3.629050472005242601e-03,4.599527884039594956e-03,5.552566200053448732e-03,6.484694870297120876e-03,7.392688163551378727e-03,8.273596931749307298e-03,9.124774777398599046e-03,9.943898303638511529e-03,1.072898130432576973e-02,1.147838292289123097e-02,1.219080996723961516e-02,1.286531370823711454e-02,1.350128160730904546e-02,1.409842451174955248e-02,1.465675992338668666e-02,1.517659198744306798e-02,1.565848886513271365e-02,1.610325814802406399e-02,1.651192094743427277e-02,1.688568525149610963e-02,1.722591908963643642e-02,1.753412398258852312e-02,1.781190908910078308e-02,1.806096639126123296e-02,1.828304719147617191e-02,1.847994012781118203e-02,1.865345085234378086e-02,1.880538346064643609e-02,1.893752371034793797e-02,1.905162402336178090e-02,1.914939022995547357e-02,1.923246998323161969e-02,1.930244274947044356e-02,1.936081126266443742e-02,1.940899431988440255e-02,1.944832078722944640e-02,1.948002468338927776e-02,1.950524120865269884e-02,1.952500359094115623e-02,1.954024062658300809e-02,1.955177480158183309e-02,1.956032088865067645e-02,1.956648492592419353e-02,1.957076349472264276e-02,1.957354322579141909e-02,1.957510047589219176e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.861261376794374187e-02,-2.861284891352478682e-02,-2.861297957785093743e-02,-2.861261387350635260e-02,-2.861120312491258894e-02,-2.860804190985393250e-02,-2.860226821966314545e-02,-2.859286381816899397e-02,-2.857865489719397731e-02,-2.855831314384473310e-02,-2.853035735186471369e-02,-2.849315572565282173e-02,-2.844492904084183413e-02,-2.838375483913236144e-02,-2.830757284684732450e-02,-2.821419181576771337e-02,-2.810129799048511831e-02,-2.796646540791840677e-02,-2.780716823087682824e-02,-2.762079530762615726e-02,-2.740466713232509247e-02,-2.715605535595601305e-02,-2.687220496305312012e-02,-2.655035918535215284e-02,-2.618778716886768429e-02,-2.578181434557777138e-02,-2.532985538497572672e-02,-2.482944951484029883e-02,-2.427829790586421774e-02,-2.367430271310528092e-02,-2.301560726114989380e-02,-2.230063675270475484e-02,-2.152813877608943452e-02,-2.069722279048616734e-02,-1.980739768403362230e-02,-1.885860643448469126e-02,-1.785125686082048718e-02,-1.678624744229953100e-02,-1.566498720368088987e-02,-1.448940872552892389e-02,-1.326197343887944823e-02,-1.198566850464612490e-02,-1.066399475838351353e-02,-9.300945416523603501e-03,-7.900975484792720910e-03,-6.468962074789444579e-03,-5.010156110366249978e-03,-3.530126179814442166e-03,-2.034695550408411550e-03,-5.298735961318645077e-04,9.782169143350712658e-04,2.483415074170890451e-03,3.979597952128818145e-03,5.460755844738613557e-03,6.921064979584081595e-03,8.354956074391958060e-03,9.757177304758998110e-03,1.112285042956595235e-02,1.244751905736205151e-02,1.372718829752599644e-02,1.495835531433186046e-02,1.613803057768256957e-02,1.726374986950678092e-02,1.833357734937301337e-02,1.934610019834387754e-02,2.030041554029383619e-02,2.119611048097946523e-02,2.203323620549119816e-02,2.281227713485168077e-02,2.353411616475433593e-02,2.419999699749579569e-02,2.481148453680017893e-02,2.537042424984542813e-02,2.587890131701580873e-02,2.633920029327611184e-02,2.675376590081741598e-02,2.712516546545669718e-02,2.745605340321319310e-02,2.774913806184341886e-02,2.800715112744998209e-02,2.823281972043983554e-02,2.842884122927926902e-02,2.859786086528005519e-02,2.874245186718817416e-02,2.886509824034984642e-02,2.896817988113759706e-02,2.905395991235302025e-02,2.912457403856376706e-02,2.918202172080139670e-02,2.922815896674133343e-02,2.926469253443874166e-02,2.929317535399431072e-02,2.931500298133446133e-02,2.933141091087898555e-02,2.934347258859710400e-02,2.935209798328129380e-02,2.935803259136022386e-02,2.936185676887764079e-02,2.936398530311589219e-02,0.000000000000000000e+00
0.000000000000000000e+00,-3.815002980622308332e-02,-3.815070906686709312e-02,-3.815149287360782709e-02,-3.815185870989160760e-02,-3.815107491141073170e-02,-3.814820062457800753e-02,-3.814208589558595874e-02,-3.813137199704069030e-02,-3.811449212295125316e-02,-3.808967260643199987e-02,-3.805493483759828099e-02,-3.800809808146563690e-02,-3.794678341674229821e-02,-3.786841903565177359e-02,-3.777024716161785783e-02,-3.764933285492706727e-02,-3.750257498534470546e-02,-3.732671965396732600e-02,-3.711837634307614542e-02,-3.687403706106356926e-02,-3.659009872823287129e-02,-3.626288901701248818e-02,-3.588869581554827298e-02,-3.546380042558053974e-02,-3.498451453307215714e-02,-3.444722090272054477e-02,-3.384841764527879437e-02,-3.318476579018461020e-02,-3.245313976682295820e-02,-3.165068025819282177e-02,-3.077484874418719152e-02,-2.982348290256529866e-02,-2.879485188947737695e-02,-2.768771038455493383e-02,-2.650135016537679203e-02,-2.523564788036687656e-02,-2.389110762588645548e-02,-2.246889691019856791e-02,-2.097087461104769207e-02,-1.939960961040776422e-02,-1.775838892312992662e-02,-1.605121432689692387e-02,-1.428278674722787724e-02,-1.245847794818158612e-02,-1.058428941842432663e-02,-8.666798711797608565e-03,-6.713093886969258295e-03,-4.730697075609278240e-03,-2.727478575001985889e-03,-7.115631911957479450e-04,1.308769164125644707e-03,3.325186410492353591e-03,5.329408426251666664e-03,7.313309979662918972e-03,9.269020120478439068e-03,1.118901581936355624e-02,1.306620785184569623e-02,1.489401720052119932e-02,1.666644057939358284e-02,1.837810405064452257e-02,2.002430408894992006e-02,2.160103583386080439e-02,2.310500864018865536e-02,2.453364937531093276e-02,2.588509420916758688e-02,2.715816988901167267e-02,2.835236568160981116e-02,2.946779729871565681e-02,3.050516419841218727e-02,3.146570167893947972e-02,3.235112915849758242e-02,3.316359597119016706e-02,3.390562591348710714e-02,3.458006165535570942e-02,3.519000999334571944e-02,3.573878877669071225e-02,3.622987618835939866e-02,3.666686291644895290e-02,3.705340761179717890e-02,3.739319589857255377e-02,3.768990308826226932e-02,3.794716064538252581e-02,3.816852636605405635e-02,3.835745815833553618e-02,3.851729125539028742e-02,3.865121864828004877e-02,3.876227449327762642e-02,3.885332022774973942e-02,3.892703311748064998e-02,3.898589695539456806e-02,3.903219463564734648e-02,3.906800233673873857e-02,3.909518506152509509e-02,3.911539329978636764e-02,3.913006059947404802e-02,3.914040185522541654e-02,3.914741214659845508e-02,3.915186598331185652e-02,3.915431684022206010e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.768702787838047935e-02,-4.768846471174355284e-02,-4.769042417730582489e-02,-4.769225321834218850e-02,-4.769303722334105461e-02,-4.769159981828516998e-02,-4.768650277759315520e-02,-4.767604618765933916e-02,-4.765826902697739564e-02,-4.763095035677397671e-02,-4.759161134563770490e-02,-4.753751838040861516e-02,-4.746568754304827942e-02,-4.737289075861846055e-02,-4.725566394198268960e-02,-4.711031748931688440e-02,-4.693294947370795639e-02,-4.671946191057803344e-02,-4.646558045675449472e-02,-4.616687789495668021e-02,-4.581880173141947288e-02,-4.541670619642601547e-02,-4.495588888385691068e-02,-4.443163219483036580e-02,-4.383924966074568413e-02,-4.317413711170026841e-02,-4.243182852707876734e-02,-4.160805625671565311e-02,-4.069881513502252024e-02,-3.970042982966034972e-02,-3.860962457485766358e-02,-3.742359424290298692e-02,-3.614007551268681034e-02,-3.475741670982510079e-02,-3.327464472844138266e-02,-3.169152731053830746e-02,-3.000862886589410194e-02,-2.822735797419773096e-02,-2.635000473143206401e-02,-2.437976619233422557e-02,-2.232075832561737985e-02,-2.017801314072935684e-02,-1.795745996245240797e-02,-1.566589021640475005e-02,-1.331090553362641524e-02,-1.090084947055162262e-02,-8.444723652489011939e-03,-5.952089661876562056e-03,-3.432958482858566775e-03,-8.976697566793036612e-04,1.643236525123298319e-03,4.179152980827456794e-03,6.699539367277849641e-03,9.194055532881568321e-03,1.165268971013912191e-02,1.406587923870326363e-02,1.642462109182406607e-02,1.872056995147442643e-02,2.094612202034029300e-02,2.309448324908904698e-02,2.515972117041653799e-02,2.713680004313469632e-02,2.902159949763229510e-02,3.081091731909826534e-02,3.250245739159695474e-02,3.409480414356043376e-02,3.558738507728961137e-02,3.698042312985851121e-02,3.827488070258212166e-02,3.947239721644241889e-02,4.057522200959909342e-02,4.158614430007186169e-02,4.250842180249093938e-02,4.334570942331978510e-02,4.410198927459123980e-02,4.478150305153023869e-02,4.538868762286248776e-02,4.592811449114982125e-02,4.640443359972112186e-02,4.682232179682212919e-02,4.718643611930905396e-02,4.750137192917256584e-02,4.777162582700774512e-02,4.800156317701869541e-02,4.819539000739207074e-02,4.835712899656517683e-02,4.849059921839921766e-02,4.859939929573619394e-02,4.868689360038945535e-02,4.875620113644067027e-02,4.881018675103365734e-02,4.885145433105431839e-02,4.888234166372164291e-02,4.890491666292764300e-02,4.892097469009180216e-02,4.893203672746095773e-02,4.893934819248250967e-02,4.894387821357304436e-02,4.894631921989398698e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.722311163999779793e-02,-5.722569777031437377e-02,-5.722948595124382337e-02,-5.723369280832007328e-02,-5.723722099054688595e-02,-5.723865869253592226e-02,-5.723627925339232203e-02,-5.722804099317513327e-02,-5.721158748422988660e-02,-5.718424849126730464e-02,-5.714304185045917389e-02,-5.708467659360143970e-02,-5.700555765793068747e-02,-5.690179255464625913e-02,-5.676920039854147643e-02,-5.660332372608280899e-02,-5.639944354825651707e-02,-5.615259809574092709e-02,-5.585760571542267711e-02,-5.550909236672630503e-02,-5.510152414128693943e-02,-5.462924518769248644e-02,-5.408652136192044352e-02,-5.346758984142405829e-02,-5.276671483462309908e-02,-5.197824938642650605e-02,-5.109670312368995437e-02,-5.011681560251787099e-02,-4.903363471367709614e-02,-4.784259937617348080e-02,-4.653962550708012902e-02,-4.512119400467517333e-02,-4.358443923046632223e-02,-4.192723623427277446e-02,-4.014828474739128017e-02,-3.824718778551033926e-02,-3.622452256969045659e-02,-3.408190140466448720e-02,-3.182202016219538854e-02,-2.944869211456129648e-02,-2.696686505758190411e-02,-2.438261995787203984e-02,-2.170314975397464111e-02,-1.893671742848404560e-02,-1.609259303484394249e-02,-1.318096998860168560e-02,-1.021286159345313575e-02,-7.199979438028576532e-03,-4.154595937939818337e-03,-1.089393876435899248e-03,1.982693714980439652e-03,5.048649624584939863e-03,8.095540534720979328e-03,1.111068308141086210e-02,1.408180395684413382e-02,1.699719034321435160e-02,1.984582733636710422e-02,2.261751950566017258e-02,2.530299431519170486e-02,2.789398577006743651e-02,3.038329731691398125e-02,3.276484368834226002e-02,3.503367200709322365e-02,3.718596303209071446e-02,3.921901391603142134e-02,4.113120423902261874e-02,4.292194737799365917e-02,4.459162946587104381e-02,4.614153829177532889e-02,4.757378450191677294e-02,4.889121739173193232e-02,5.009733744640600811e-02,5.119620760350469119e-02,5.219236499225066162e-02,5.309073466253654699e-02,5.389654656526897403e-02,5.461525679459414834e-02,5.525247386060726240e-02,5.581389053497706754e-02,5.630522160633254919e-02,5.673214770037417892e-02,5.710026516309605477e-02,5.741504187456321351e-02,5.768177875475023753e-02,5.790557664059860221e-02,5.809130815274771847e-02,5.824359412908953343e-02,5.836678417794995133e-02,5.846494089387446746e-02,5.854182728130814806e-02,5.860089694370203273e-02,5.864528661573706336e-02,5.867781064265488455e-02,5.870095704160452343e-02,5.871688481417365602e-02,5.872742221584531519e-02,5.873406572618754956e-02,5.873797950253914490e-02,5.873999513936131039e-02,0.000000000000000000e+00
0.000000000000000000e+00,-6.675752357733837072e-02,-6.676172883237507794e-02,-6.676812910292591330e-02,-6.677581112677341557e-02,-6.678349529129898321e-02,-6.678953476085806862e-02,-6.679191460278220693e-02,-6.678825109946304184e-02,-6.677579147701995232e-02,-6.675141432455201917e-02,-6.671163102165188208e-02,-6.665258853525619920e-02,-6.657007398935459175e-02,-6.645952145165309743e-02,-6.631602141879729129e-02,-6.613433351469813481e-02,-6.590890294306929464e-02,-6.563388125333068090e-02,-6.530315198609981664e-02,-6.491036175783439222e-02,-6.444895732082810136e-02,-6.391222909153766729e-02,-6.329336157395393236e-02,-6.258549101237587120e-02,-6.178177048672008065e-02,-6.087544251125196620e-02,-5.985991901299719808e-02,-5.872886834891861280e-02,-5.747630877256278137e-02,-5.609670748445269584e-02,-5.458508410137027228e-02,-5.293711706556011864e-02,-5.114925119606678061e-02,-4.921880427374705769e-02,-4.714407026416070345e-02,-4.492441653570108245e-02,-4.256037224241277644e-02,-4.005370493071685328e-02,-3.740748241467169166e-02,-3.462611706107335263e-02,-3.171538984559383462e-02,-2.868245189088583849e-02,-2.553580167713096274e-02,-2.228523671710166271e-02,-1.894177919539375907e-02,-1.551757586062437431e-02,-1.202577329809337986e-02,-8.480370560577370209e-03,-4.896051954499742488e-03,-1.288003524501769945e-03,2.328282589916593100e-03,5.937211272737598529e-03,9.523290072187976310e-03,1.307133230941846802e-02,1.656665270246912916e-02,1.999525085242291264e-02,2.334397841786019917e-02,2.660068643429287782e-02,2.975434998096426753e-02,3.279516821690299511e-02,3.571463865820036915e-02,3.850560540711959329e-02,4.116228183269952240e-02,4.368024891000928112e-02,4.605643102673620537e-02,4.828905154525076765e-02,5.037757075793498907e-02,5.232260909336865912e-02,5.412585852758051985e-02,5.578998513987228763e-02,5.731852564243349740e-02,5.871578052498246936e-02,5.998670620874204523e-02,6.113680831667854532e-02,6.217203785620088741e-02,6.309869179167121311e-02,6.392331916994435648e-02,6.465263366302380355e-02,6.529343311553194307e-02,6.585252643636638203e-02,6.633666795684990680e-02,6.675249919320266900e-02,6.710649779911921631e-02,6.740493337328722079e-02,6.765382969467073626e-02,6.785893289255637284e-02,6.802568501568448389e-02,6.815920244207908374e-02,6.826425856533734071e-02,6.834527020116051843e-02,6.840628717708276130e-02,6.845098459624858467e-02,6.848265730057577494e-02,6.850421609793855282e-02,6.851818536063601639e-02,6.852670164719745771e-02,6.853151304562579704e-02,6.853397898283038192e-02,6.853507029180977428e-02,0.000000000000000000e+00
0.000000000000000000e+00,-7.628919292350985759e-02,-7.629556494117210874e-02,-7.630549056331774327e-02,-7.631792736625009343e-02,-7.633141434835326311e-02,-7.634407051772500175e-02,-7.635359335783988011e-02,-7.635725738475480917e-02,-7.635191305911134818e-02,-7.633398636688429328e-02,-7.629947943423763534e-02,-7.624397259354012690e-02,-7.616262836887074950e-02,-7.605019789922144724e-02,-7.590103036476543441e-02,-7.570908602432072088e-02,-7.546795350842555594e-02,-7.517087203975275633e-02,-7.481075926800789810e-02,-7.438024540668700113e-02,-7.387171434041878149e-02,-7.327735233015614247e-02,-7.258920487513198516e-02,-7.179924219118265227e-02,-7.089943363099192319e-02,-6.988183119977187108e-02,-6.873866210754153716e-02,-6.746243004547833322e-02,-6.604602457951734562e-02,-6.448283772241659995e-02,-6.276688638146658838e-02,-6.089293899154168271e-02,-5.885664424421203217e-02,-5.665465942848398051e-02,-5.428477552605093931e-02,-5.174603587519682746e-02,-4.903884495622371636e-02,-4.616506368198342730e-02,-4.312808752373237936e-02,-3.993290388664674090e-02,-3.658612538814690757e-02,-3.309599609638030210e-02,-2.947236835810456562e-02,-2.572664857703974711e-02,-2.187171117673956944e-02,-1.792178096622927194e-02,-1.389228518162159871e-02,-9.799677553670249966e-03,-5.661237795042867865e-03,-1.494850855133463864e-03,2.681228900219684297e-03,6.848622809938688556e-03,1.098907617945344035e-02,1.508470339107716163e-02,1.911822370254223635e-02,2.307318195936711863e-02,2.693414906342942935e-02,3.068689784959325803e-02,3.431855097619409406e-02,3.781769847890190106e-02,4.117448371416153330e-02,4.438065747328449884e-02,4.742960103235069336e-02,5.031631977598393507e-02,5.303740976479662944e-02,5.559100018809313287e-02,5.797667504751675971e-02,6.019537765605185303e-02,6.224930162081009077e-02,6.414177192456406440e-02,6.587711955161806854e-02,6.746055284224405924e-02,6.889802843108226715e-02,7.019612425214276363e-02,7.136191669783825686e-02,7.240286362044601187e-02,7.332669447687195641e-02,7.414130855355702265e-02,7.485468187641912408e-02,7.547478311647400073e-02,7.600949854819322171e-02,7.646656590544539944e-02,7.685351680803502450e-02,7.717762729807856048e-02,7.744587592651516750e-02,7.766490876214761363e-02,7.784101065473335301e-02,7.798008206570455902e-02,7.808762078117900685e-02,7.816870783838400505e-02,7.822799702515956244e-02,7.826970734995054857e-02,7.829761792416661814e-02,7.831506474793913097e-02,7.832493894247273547e-02,7.832968602609943765e-02,7.833130588582432052e-02,7.833135315094406914e-02,7.833093772979883573e-02,0.000000000000000000e+00
0.000000000000000000e+00,-8.581668376432939616e-02,-8.582584751581451288e-02,-8.584034091297558511e-02,-8.585899349626378851e-02,-8.588016428743347475e-02,-8.590173967266183375e-02,-8.592113099436188284e-02,-8.593527209025375591e-02,-8.594061707475332546e-02,-8.593313871585629704e-02,-8.590832782028270942e-02,-8.586119410032858057e-02,-8.578626905696130900e-02,-8.567761147419156176e-02,-8.552881617825631999e-02,-8.533302676980637769e-02,-8.508295308579388871e-02,-8.477089418724545467e-02,-8.438876769619781115e-02,-8.392814631584566420e-02,-8.338030235796188572e-02,-8.273626106604253794e-02,-8.198686345623971972e-02,-8.112283929568391005e-02,-8.013489069414729549e-02,-7.901378659551150374e-02,-7.775046821644084061e-02,-7.633616518872743395e-02,-7.476252181863157764e-02,-7.302173248344089040e-02,-7.110668474790222959e-02,-6.901110831040983828e-02,-6.672972739432382616e-02,-6.425841370154836141e-02,-6.159433656600837165e-02,-5.873610651045486214e-02,-5.568390805091755907e-02,-5.243961734082588227e-02,-4.900690013311986837e-02,-4.539128559303608201e-02,-4.160021174126014160e-02,-3.764303876355134387e-02,-3.353102709489959310e-02,-2.927727806709968378e-02,-2.489663597702431244e-02,-2.040555165249809122e-02,-1.582190891289403378e-02,-1.116481667967020482e-02,-6.454370816930652538e-03,-1.711390999104445577e-03,3.042861060423211576e-03,7.786974893766683385e-03,1.249968845318150459e-02,1.716018138360293765e-02,2.174835677008857618e-02,2.624510423401665501e-02,3.063253804393209143e-02,3.489420494356711838e-02,3.901525761648153012e-02,4.298259103154224159e-02,4.678494027145720102e-02,5.041293976668364402e-02,5.385914507656299616e-02,5.711801942782516323e-02,6.018588810130649780e-02,6.306086442959353555e-02,6.574275162458803612e-02,6.823292490089190310e-02,7.053419841516239686e-02,7.265068142777163229e-02,7.458762784070016583e-02,7.635128290637312187e-02,7.794873046784446535e-02,7.938774361113150324e-02,8.067664111219075007e-02,8.182415156644713694e-02,8.283928661594910925e-02,8.373122425163424809e-02,8.450920277509207934e-02,8.518242566109765490e-02,8.575997727133032045e-02,8.625074913076589966e-02,8.666337628894020539e-02,8.700618314488962890e-02,8.728713801248598469e-02,8.751381563695537213e-02,8.769336683835177171e-02,8.783249444850427246e-02,8.793743471962672809e-02,8.801394341096842322e-02,8.806728580068258483e-02,8.810222992015369348e-02,8.812304236452729589e-02,8.813348609383878096e-02,8.813681970214397310e-02,8.813579769603216429e-02,8.813267138789189492e-02,8.812919007265500315e-02,8.812660221910624536e-02,0.000000000000000000e+00
