0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.425540752666066987e-06,6.849745540354076140e-06,1.027121958333391099e-05,1.368849300050750521e-05,1.709998320001096295e-05,2.050395716206791080e-05,2.389849362233885968e-05,2.728144520291328414e-05,3.065040058774107863e-05,3.400264690023453560e-05,3.733513251348043443e-05,4.064443060833371158e-05,4.392670389170587379e-05,4.717767099629832504e-05,5.039257520297098241e-05,5.356615625622473080e-05,5.669262617927340290e-05,5.976565013404939384e-05,6.277833350796851661e-05,6.572321653650746865e-05,6.859227788001158650e-05,7.137694865425432906e-05,7.406813845502688580e-05,7.665627490394852871e-05,7.913135816135629795e-05,8.148303168805771468e-05,8.370067027739569508e-05,8.577348601136443405e-05,8.769065231238024104e-05,8.944144566462479201e-05,9.101540387233083738e-05,9.240249892317458497e-05,9.359332166006087449e-05,9.457927457229444281e-05,9.535276814641946918e-05,9.590741542575174309e-05,9.623821877930209773e-05,9.634174243981851826e-05,9.621626419664459798e-05,9.586189977038026878e-05,9.528069388381616431e-05,9.447667288534409126e-05,9.345585495868507120e-05,9.222621542051098634e-05,9.079760629386547308e-05,8.918163115767507290e-05,8.739147810461738309e-05,8.544171537956173838e-05,8.334805581138657468e-05,8.112709739814652531e-05,7.879604828612005250e-05,7.637244485033191138e-05,7.387387162003184935e-05,7.131769140908049648e-05,6.872079324722226823e-05,6.609936462571672385e-05,6.346869324874167924e-05,6.084300200964868667e-05,5.823531938096472311e-05,5.565738590767288203e-05,5.311959610363321512e-05,5.063097383525754576e-05,4.819917828113267879e-05,4.583053680833377324e-05,4.353010061386468403e-05,4.130171873409025903e-05,3.914812600321548267e-05,3.707104071058100206e-05,3.507126802632784730e-05,3.314880569405306138e-05,3.130294898669454436e-05,2.953239245099568963e-05,2.783532649494872252e-05,2.620952737651537185e-05,2.465243961231978012e-05,2.316125022995691371e-05,2.173295463079665489e-05,2.036441411013887353e-05,1.905240530038894997e-05,1.779366196528221145e-05,1.658490968545694601e-05,1.542289404508449542e-05,1.430440296326125339e-05,1.322628381965306724e-05,1.218545600809178717e-05,1.117891952032959270e-05,1.020376011998240946e-05,9.257151617998691869e-06,8.336355709112092618e-06,7.438719776268583331e-06,6.561673018902369989e-06,5.702721212564413545e-06,4.859440362729453014e-06,4.029469475216801091e-06,3.210502629883865027e-06,2.400280513222049322e-06,1.596581539203002184e-06,7.972126661077651026e-07,0.000000000000000000e+00
0.000000000000000000e+00,6.852502248029944030e-06,1.370236981252784177e-05,2.054685050030331843e-05,2.738304200466284196e-05,3.420781670757611987e-05,4.101774623767371583e-05,4.780902579032559328e-05,5.457739829334490918e-05,6.131807860062485393e-05,6.802567801739473779e-05,7.469412960585089967e-05,8.131661488949301988e-05,8.788549276889691126e-05,9.439223168041778413e-05,1.008273462708573402e-04,1.071803401223397846e-04,1.134396563374762666e-04,1.195926380778908067e-04,1.256255014290110828e-04,1.315233232270930750e-04,1.372700467135725094e-04,1.428485080561310181e-04,1.482404868708780629e-04,1.534267838682678935e-04,1.583873285972135260e-04,1.631013199472188067e-04,1.675474015588003583e-04,1.717038735640997928e-04,1.755489411164400213e-04,1.790609989655208016e-04,1.822189499056446984e-04,1.850025532989751876e-04,1.873927981078054683e-04,1.893722930362429376e-04,1.909256645824157299e-04,1.920399521563150242e-04,1.927049880573148159e-04,1.929137491638810377e-04,1.926626667915468832e-04,1.919518814269317874e-04,1.907854300125033176e-04,1.891713551585853163e-04,1.871217280602061983e-04,1.846525799033552550e-04,1.817837400104143329e-04,1.785385827057725267e-04,1.749436886581998509e-04,1.710284300437927207e-04,1.668244920485388366e-04,1.623653457970811089e-04,1.576856896022594298e-04,1.528208763818160931e-04,1.478063451486662672e-04,1.426770736750932779e-04,1.374670678413798699e-04,1.322089009353780912e-04,1.269333134361246018e-04,1.216688807775163114e-04,1.164417534390030465e-04,1.112754706326639923e-04,1.061908460124512139e-04,1.012059213534806016e-04,9.633598213127302860e-05,9.159362742675729340e-05,8.698888560715274448e-05,8.252936676467529341e-05,7.822044288463149528e-05,7.406544709134940587e-05,7.006588400174914915e-05,6.622164411523406543e-05,6.253121620087140266e-05,5.899189273261861485e-05,5.559996450653584429e-05,5.235090160008172127e-05,4.923951876632926521e-05,4.626012417210064224e-05,4.340665107704516645e-05,4.067277260853609412e-05,3.805200022018433853e-05,3.553776674011935511e-05,3.312349513250392730e-05,3.080265422711804416e-05,2.856880273263734838e-05,2.641562285416913054e-05,2.433694479815313674e-05,2.232676337972359958e-05,2.037924785911980404e-05,1.848874603300415482e-05,1.664978350019842519e-05,1.485705891447049234e-05,1.310543593337713860e-05,1.138993247448016080e-05,9.705707800302246357e-06,8.048047872280582075e-06,6.412349342290422238e-06,4.794102488251684088e-06,3.188873347849209039e-06,1.592285261288768554e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.028224650674328192e-05,2.056063414919733943e-05,3.083112806584769103e-05,4.108946846628645972e-05,5.133105789649678764e-05,6.155084806663504342e-05,7.174322622516898990e-05,8.190190117784358517e-05,9.201978919667533731e-05,1.020889002449241415e-04,1.121002251606060082e-04,1.220436246951087355e-04,1.319077215956946107e-04,1.416797972508502678e-04,1.513456947836837058e-04,1.608897308767567641e-04,1.702946190348729558e-04,1.795414074297852977e-04,1.886094349075653743e-04,1.974763091554577218e-04,2.061179113948138583e-04,2.145084322586385782e-04,2.226204436890621410e-04,2.304250117091612322e-04,2.378918547386686807e-04,2.449895516863381415e-04,2.516858033168731723e-04,2.579477493172536605e-04,2.637423420472687335e-04,2.690367761409678512e-04,2.737989709425258256e-04,2.779981002549815122e-04,2.816051611320721879e-04,2.845935705686961081e-04,2.869397760986221613e-04,2.886238636757251265e-04,2.896301440065883687e-04,2.899476969346665876e-04,2.895708527543381251e-04,2.884995896281892678e-04,2.867398277075858953e-04,2.843036031540560160e-04,2.812091089769605231e-04,2.774805942968029378e-04,2.731481190797860380e-04,2.682471672610375890e-04,2.628181271257525823e-04,2.569056534756957366e-04,2.505579311140920720e-04,2.438258632216677886e-04,2.367622110286917889e-04,2.294207126600285470e-04,2.218552090886126036e-04,2.141188038219510434e-04,2.062630804008813875e-04,1.983373982195215485e-04,1.903882828449160480e-04,1.824589222212968129e-04,1.745887751924971509e-04,1.668132939576968379e-04,1.591637576464981186e-04,1.516672103650218125e-04,1.443464939702118516e-04,1.372203635547935468e-04,1.303036721871239038e-04,1.236076108091231131e-04,1.171399892670590222e-04,1.109055451178110618e-04,1.049062679831107335e-04,9.914172867706633663e-05,9.360940397515140374e-05,8.830498960740699337e-05,8.322269574635948828e-05,7.835552084496030529e-05,7.369550110810293444e-05,6.923393412021042897e-05,6.496157618624006746e-05,6.086881377393686817e-05,5.694581008184064204e-05,5.318262821836303172e-05,4.956933278452563669e-05,4.609607183090855162e-05,4.275314123221742436e-05,3.953103351350585202e-05,3.642047309113219432e-05,3.341243977694271117e-05,3.049818225105119018e-05,2.766922304922254033e-05,2.491735644495873250e-05,2.223464044131431800e-05,1.961338392864440006e-05,1.704612991568152391e-05,1.452563560500958395e-05,1.204484996159532666e-05,9.596889315238747102e-06,7.175011444764063874e-06,4.772588513292570257e-06,2.383079159612737277e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.371606068449441224e-05,2.742715004620049441e-05,4.112806259060658334e-05,5.481329342057827898e-05,6.847688806640772402e-05,8.211229160076445220e-05,9.571219696964301002e-05,1.092683926205872578e-04,1.227716097022639983e-04,1.362113693477277367e-04,1.495758308403608017e-04,1.628516417990561913e-04,1.760237919095226629e-04,1.890754721720723031e-04,2.019879421313037875e-04,2.147404080952684553e-04,2.273099159327614141e-04,2.396712626442585041e-04,2.517969315157685866e-04,2.636570562595894757e-04,2.752194200878879194e-04,2.864494961119382955e-04,2.973105357609079260e-04,3.077637120104052934e-04,3.177683240372934821e-04,3.272820694045549400e-04,3.362613889599717866e-04,3.446618882433196210e-04,3.524388372910139226e-04,3.595477482800394850e-04,3.659450274725812918e-04,3.715886944594602682e-04,3.764391578552914522e-04,3.804600325282291875e-04,3.836189793658614246e-04,3.858885447507747380e-04,3.872469736466492519e-04,3.876789677969594587e-04,3.871763593199902464e-04,3.857386702073804232e-04,3.833735300808518293e-04,3.800969281051983406e-04,3.759332801349921961e-04,3.709152987867774193e-04,3.650836618426783059e-04,3.584864827592752464e-04,3.511785955573472036e-04,3.432206744562041941e-04,3.346782157655317806e-04,3.256204153013783457e-04,3.161189786014017883e-04,3.062469032608202335e-04,2.960772727227399038e-04,2.856820989063325530e-04,2.751312473457532735e-04,2.644914733513356662e-04,2.538255914801297434e-04,2.431917937474018681e-04,2.326431249661787778e-04,2.222271167866216859e-04,2.119855757865353777e-04,2.019545156286610096e-04,1.921642190494091303e-04,1.826394123815227666e-04,1.733995334518116389e-04,1.644590729657015066e-04,1.558279697602552093e-04,1.475120414004021290e-04,1.395134333105877322e-04,1.318310717736797784e-04,1.244611085007986233e-04,1.173973469136121908e-04,1.106316426490947251e-04,1.041542729938144091e-04,9.795427191133388031e-05,9.201972900279941194e-05,8.633805212276365090e-05,8.089619446485183394e-05,7.568084775435509899e-05,7.067860376578395394e-05,6.587608675642740437e-05,6.126005960729259182e-05,5.681750652486079360e-05,5.253569511276690452e-05,4.840222050009608903e-05,4.440503403672924483e-05,4.053245885614065587e-05,3.677319437835931674e-05,3.311631159294923653e-05,2.955124073319110453e-05,2.606775273485269659e-05,2.265593567055150168e-05,1.930616716656214572e-05,1.600908364452756190e-05,1.275554708646764945e-05,9.536609897659375444e-06,6.343478337887969201e-06,3.167474906517118255e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.715511980154633246e-05,3.430430454487123682e-05,5.144132727133469095e-05,6.855958768783964165e-05,8.565192474232000142e-05,1.027104280963576498e-04,1.197262483332246828e-04,1.366894059228288840e-04,1.535885992010247564e-04,1.704110119136494615e-04,1.871421212297429376e-04,2.037655075477926513e-04,2.202626679068051528e-04,2.366128353723885905e-04,2.527928073963484567e-04,2.687767868426954674e-04,2.845362401250038122e-04,3.000397776953206224e-04,3.152530629414516234e-04,3.301387563565543219e-04,3.446565026012999222e-04,3.587629687315938487e-04,3.724119423490364865e-04,3.855544986701695855e-04,3.981392454169664164e-04,4.101126539106699897e-04,4.214194837076333804e-04,4.320033064584084858e-04,4.418071323244915404e-04,4.507741392029674353e-04,4.588485011812843350e-04,4.659763081217676824e-04,4.721065631763382694e-04,4.771922395528728532e-04,4.811913722744377928e-04,4.840681553467713499e-04,4.857940100940091833e-04,4.863485868861845609e-04,4.857206605057258291e-04,4.839088793700920595e-04,4.809223310238394168e-04,4.767808908628043147e-04,4.715153278949155797e-04,4.651671502120220203e-04,4.577881832852479698e-04,4.494398855803831590e-04,4.401924175889386916e-04,4.301234914138558712e-04,4.193170377982438071e-04,4.078617353029432386e-04,3.958494517405247454e-04,3.833736506657801565e-04,3.705278156171328582e-04,3.574039420117524095e-04,3.440911414117431375e-04,3.306743957386982526e-04,3.172334904632382094e-04,3.038421464369402331e-04,2.905673604780285965e-04,2.774689556443662194e-04,2.645993338254820876e-04,2.520034162485144361e-04,2.397187519812968770e-04,2.277757706542266254e-04,2.161981534069261791e-04,2.050032953806129427e-04,1.942028337214778502e-04,1.838032167774605267e-04,1.738062926781451024e-04,1.642098985038887085e-04,1.550084345172631709e-04,1.461934112265322926e-04,1.377539602020376257e-04,1.296773024448580022e-04,1.219491706313843144e-04,1.145541836859948284e-04,1.074761738579917093e-04,1.006984678142900362e-04,9.420412423906405878e-05,8.797613109905328408e-05,8.199756613673109013e-05,7.625172434182023336e-05,7.072221617102661352e-05,6.539304017827040803e-05,6.024863351958387550e-05,5.527390353882972405e-05,5.045424334735051187e-05,4.577553400214063732e-05,4.122413557797961937e-05,3.678686912999363173e-05,3.245099126181488910e-05,2.820416275572109078e-05,2.403441248764119536e-05,1.993009764296032075e-05,1.587986106880886735e-05,1.187258644441971923e-05,7.897351822191852027e-06,3.943381987117785224e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.060044965719751980e-05,4.119418595682164283e-05,6.177414652597345136e-05,8.233282253981047101e-05,1.028620343401203118e-04,1.233527054292462611e-04,1.437946345356539053e-04,1.641762656600035525e-04,1.844844562856683514e-04,2.047042442808622996e-04,2.248186144370307158e-04,2.448082660860295169e-04,2.646513838223927303e-04,2.843234140307580372e-04,3.037968506839541631e-04,3.230410347323192199e-04,3.420219723422464569e-04,3.607021782474834136e-04,3.790405515270647168e-04,3.969922921845320859e-04,4.145088679266345434e-04,4.315380414631833921e-04,4.480239693938581846e-04,4.639073842162821102e-04,4.791258710705360727e-04,4.936142504036215243e-04,5.073050766613628002e-04,5.201292612649606548e-04,5.320168253893939412e-04,5.428977843461477940e-04,5.527031606479184539e-04,5.613661171329083991e-04,5.688231949765988702e-04,5.750156342521728185e-04,5.798907472661209497e-04,5.834033076557798916e-04,5.855169117489921783e-04,5.862052635707258076e-04,5.854533317611463261e-04,5.832583261059891278e-04,5.796304437979177184e-04,5.745933411637519587e-04,5.681842953611073235e-04,5.604540321332377459e-04,5.514662094953455725e-04,5.412965623564564618e-04,5.300317285483514568e-04,5.177677914698585425e-04,5.046085875423829414e-04,4.906638370373442911e-04,4.760471639250798406e-04,4.608740738220614254e-04,4.452599587777018040e-04,4.293181937167050424e-04,4.131583822535314036e-04,3.968847999326694377e-04,3.805950714694386139e-04,3.643791060913564731e-04,3.483183024374778610e-04,3.324850224349450547e-04,3.169423227998835729e-04,3.017439238114748962e-04,2.869343881108411278e-04,2.725494776194679783e-04,2.586166542174157335e-04,2.451556893818200686e-04,2.321793492618347862e-04,2.196941242897274774e-04,2.077009760062419790e-04,1.961960779299813868e-04,1.851715316835907967e-04,1.746160439201077273e-04,1.645155536538694203e-04,1.548538032418525241e-04,1.456128493948824064e-04,1.367735131875821375e-04,1.283157700860015253e-04,1.202190825569330462e-04,1.124626789164784101e-04,1.050257827812590879e-04,9.788779787087018231e-05,9.102845304009104762e-05,8.442791235415772759e-05,7.806685481308775335e-05,7.192652802662474580e-05,6.598877977672442524e-05,6.023607100888958181e-05,5.465147338947279944e-05,4.921865416979905478e-05,4.392185072119597107e-05,3.874583675538147793e-05,3.367588192668624029e-05,2.869770622849437231e-05,2.379743034660862871e-05,1.896152291637477922e-05,1.417674544700687827e-05,9.430095523929171104e-06,4.708748776255871105e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.405289003357135197e-05,4.809851013164718987e-05,7.212918505302355046e-05,9.613672116152484088e-05,1.201121455486146557e-04,1.440454428546235582e-04,1.679252892852198318e-04,1.917387835568695612e-04,2.154711748135497689e-04,2.391055879444135140e-04,2.626227472068616044e-04,2.860006996303304078e-04,3.092145403515877858e-04,3.322361428198236438e-04,3.550338977144065419e-04,3.775724654411718876e-04,3.998125482101945113e-04,4.217106889370627254e-04,4.432191055281620683e-04,4.642855704725769913e-04,4.848533470167769007e-04,5.048611944718073676e-04,5.242434563029806181e-04,5.429302454623200196e-04,5.608477418041425862e-04,5.779186162130365081e-04,5.940625950948156750e-04,6.091971769533453297e-04,6.232385097279134409e-04,6.361024332559623998e-04,6.477056855694287478e-04,6.579672647299954907e-04,6.668099296755269694e-04,6.741618143464998998e-04,6.799581196094010892e-04,6.841428377819604471e-04,6.866704556293915396e-04,6.875075743827581149e-04,6.866343805045297798e-04,6.840458994043902528e-04,6.797529667310276335e-04,6.737828585945423001e-04,6.661795331054796076e-04,6.570034505345021458e-04,6.463309573803998655e-04,6.342532395216491379e-04,6.208748700295249785e-04,6.063119966697207153e-04,5.906902312187516622e-04,5.741423162866957607e-04,5.568056544995019647e-04,5.388197891574918012e-04,5.203239247480339518e-04,5.014545702156875204e-04,4.823433782691628866e-04,4.631152410713354744e-04,4.438866874309047874e-04,4.247646101962859700e-04,4.058453360506923202e-04,3.872140343472227483e-04,3.689444478725971465e-04,3.510989171411062161e-04,3.337286613984135090e-04,3.168742741004504284e-04,3.005663881270454179e-04,2.848264660948424229e-04,2.696676734084954888e-04,2.550957956122295776e-04,2.411101666349477570e-04,2.277045801508354806e-04,2.148681620603267773e-04,2.025861876779824907e-04,1.908408323347083539e-04,1.796118485946188214e-04,1.688771670659173639e-04,1.586134208307267055e-04,1.487963958606137961e-04,1.394014114858685069e-04,1.304036361302135733e-04,1.217783441996822232e-04,1.135011203159796826e-04,1.055480170960223515e-04,9.789567247652361450e-05,9.052139223046294875e-05,8.340320287464617402e-05,7.651987966703631980e-05,6.985095387194981457e-05,6.337670295485803035e-05,5.707812687357095301e-05,5.093691317039558415e-05,4.493539314734427222e-05,3.905649102709427657e-05,3.328366766717050609e-05,2.760086010303069827e-05,2.199241794556409165e-05,1.644303744754021469e-05,1.093769387907319787e-05,5.461572711525170746e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.751305832886518114e-05,5.501854754023191872e-05,8.250843800500252403e-05,1.099741113917518349e-04,1.374060639714694168e-04,1.647936067720863983e-04,1.921245618146809374e-04,2.193849539185927292e-04,2.465586978971026503e-04,2.736272813885919260e-04,3.005694440913278271e-04,3.273608548053355744e-04,3.539737884446255540e-04,3.803768060791777226e-04,4.065344421085129471e-04,4.324069038639059013e-04,4.579497902851740283e-04,4.831138378131096542e-04,5.078447032610770026e-04,5.320827951448742254e-04,5.557631667049908741e-04,5.788154855723053396e-04,6.011640966014092239e-04,6.227281956878809571e-04,6.434221332263403807e-04,6.631558660518318280e-04,6.818355760072017813e-04,6.993644714455694942e-04,7.156437847616573152e-04,7.305739742258305280e-04,7.440561318060359133e-04,7.559935902407211505e-04,7.662937124497665306e-04,7.748698347082674277e-04,7.816433223507969312e-04,7.865456838527205841e-04,7.895206769090441605e-04,7.905263297361939155e-04,7.895367934782743756e-04,7.865439384784342954e-04,7.815586092418580402e-04,7.746114607623322875e-04,7.657533125942413837e-04,7.550549761235986288e-04,7.426065338364856890e-04,7.285160754159997415e-04,7.129079223061888159e-04,6.959203979383032316e-04,6.777032232102267635e-04,6.584146344452598528e-04,6.382183327855952713e-04,6.172803791790786509e-04,5.957661477101261005e-04,5.738374424148274307e-04,5.516498697316352118e-04,5.293505415210301036e-04,5.070761635070188730e-04,4.849515425252383968e-04,4.630885245766427666e-04,4.415853557351136563e-04,4.205264405759406984e-04,3.999824588141782803e-04,3.800107907528376284e-04,3.606561960677067183e-04,3.419516881971467370e-04,3.239195476958068795e-04,3.065724217052639890e-04,2.899144624579495962e-04,2.739424647248338653e-04,2.586469696667963647e-04,2.440133100878090911e-04,2.300225791804442468e-04,2.166525112021589850e-04,2.038782679509069885e-04,1.916731293529034218e-04,1.800090899473089231e-04,1.688573656229138483e-04,1.581888167366616704e-04,1.479742948463965281e-04,1.381849208474329369e-04,1.287923024352142110e-04,1.197686986331728746e-04,1.110871387194606709e-04,1.027215023358590747e-04,9.464656692863998057e-05,8.683802800189630445e-05,7.927249699401020533e-05,7.192748094224954447e-05,6.478134749542654644e-05,5.781327828006386550e-05,5.100321312663546637e-05,4.433178722067112991e-05,3.778026285785734137e-05,3.133045715016739819e-05,2.496466674802059148e-05,1.866559040760266828e-05,1.241625003883734485e-05,6.199910714368323208e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.098131380349917720e-05,6.195505153396806402e-05,9.291312279973210336e-05,1.238467804082459944e-04,1.547462888083569348e-04,1.856005883491927276e-04,2.163969542517806140e-04,2.471206494550103657e-04,2.777545708481557571e-04,3.082788888501003391e-04,3.386706808550213506e-04,3.689035597516354117e-04,3.989472995554289381e-04,4.287674611880785405e-04,4.583250226120568534e-04,4.875760188949954674e-04,5.164711993464677275e-04,5.449557106399770560e-04,5.729688167935510692e-04,6.004436690050815682e-04,6.273071405726003431e-04,6.534797443956317196e-04,6.788756527369902262e-04,7.034028408690320630e-04,7.269633777324169179e-04,7.494538875488052521e-04,7.707662061559089530e-04,7.907882543419383035e-04,8.094051472968893327e-04,8.265005541322480945e-04,8.419583139647026163e-04,8.556643051386061266e-04,8.675085517751238715e-04,8.773875372239079177e-04,8.852066776994085623e-04,8.908828922950998543e-04,8.943471889163805665e-04,8.955471709805784466e-04,8.944493586991164851e-04,8.910412130732484667e-04,8.853327518510926281e-04,8.773576555707927969e-04,8.671737787056591450e-04,8.548630052415438297e-04,8.405304183075689535e-04,8.243027875726610144e-04,8.063264133574689178e-04,7.867643999868192918e-04,7.657934601985513226e-04,7.436003752758257911e-04,7.203782504864710088e-04,6.963227116410818703e-04,6.716281860969495511e-04,6.464844009625319611e-04,6.210732137554393281e-04,5.955658678971115401e-04,5.701207390188965576e-04,5.448816100662244154e-04,5.199764855646439501e-04,4.955169299362583053e-04,4.715978929082018361e-04,4.482979679005394012e-04,4.256800173977870992e-04,4.037920927774615344e-04,3.826685745234814856e-04,3.623314614740784844e-04,3.427917438017855220e-04,3.240508027652432119e-04,3.061017899051191537e-04,2.889309483932254031e-04,2.725188489719817674e-04,2.568415218231128263e-04,2.418714734528925074e-04,2.275785841165639913e-04,2.139308864005758570e-04,2.008952294088920093e-04,1.884378356923917101e-04,1.765247597852310471e-04,1.651222581466408050e-04,1.541970806232033050e-04,1.437166934016940317e-04,1.336494429513489744e-04,1.239646697689724146e-04,1.146327799298869866e-04,1.056252815807949688e-04,9.691479263753706832e-05,8.847502510683786907e-05,8.028075065967563791e-05,7.230775135881762218e-05,6.453275879121936288e-05,5.693338427926116787e-05,4.948804234158408734e-05,4.217586914077123701e-05,3.497663728620040608e-05,2.787066805039619348e-05,2.083874180038969198e-05,1.386200723649036516e-05,6.921889864550385315e-06,0.000000000000000000e+00
