1.010000e-02 6.868000e-01 2.575224e+00 -2.574350e+00 6.709198e-02
1.010000e-02 6.969000e-01 2.506972e+00 -2.506013e+00 6.932230e-02
1.010000e-02 7.070000e-01 2.436580e+00 -2.435534e+00 7.138214e-02
1.010000e-02 7.171000e-01 2.364218e+00 -2.363082e+00 7.327588e-02
1.010000e-02 7.272000e-01 2.290049e+00 -2.288821e+00 7.500883e-02
1.010000e-02 7.373000e-01 2.214234e+00 -2.212909e+00 7.658705e-02
1.010000e-02 7.474000e-01 2.136922e+00 -2.135498e+00 7.801727e-02
1.010000e-02 7.575000e-01 2.058261e+00 -2.056733e+00 7.930677e-02
1.010000e-02 7.676000e-01 1.978387e+00 -1.976750e+00 8.046324e-02
1.010000e-02 7.777000e-01 1.897431e+00 -1.895680e+00 8.149466e-02
1.010000e-02 7.878000e-01 1.815515e+00 -1.813643e+00 8.240924e-02
1.010000e-02 7.979000e-01 1.732752e+00 -1.730752e+00 8.321527e-02
1.010000e-02 8.080000e-01 1.649248e+00 -1.647112e+00 8.392108e-02
1.010000e-02 8.181000e-01 1.565102e+00 -1.562817e+00 8.453491e-02
1.010000e-02 8.282000e-01 1.480403e+00 -1.477957e+00 8.506487e-02
1.010000e-02 8.383000e-01 1.395234e+00 -1.392611e+00 8.551888e-02
1.010000e-02 8.484000e-01 1.309670e+00 -1.306850e+00 8.590457e-02
1.010000e-02 8.585000e-01 1.223781e+00 -1.220739e+00 8.622930e-02
1.010000e-02 8.686000e-01 1.137630e+00 -1.134336e+00 8.650004e-02
1.010000e-02 8.787000e-01 1.051274e+00 -1.047691e+00 8.672342e-02
1.010000e-02 8.888000e-01 9.647694e-01 -9.608473e-01 8.690561e-02
1.010000e-02 8.989000e-01 8.781686e-01 -8.738432e-01 8.705237e-02
1.010000e-02 9.090000e-01 7.915258e-01 -7.867113e-01 8.716900e-02
1.010000e-02 9.191000e-01 7.049007e-01 -6.994788e-01 8.726032e-02
1.010000e-02 9.292000e-01 6.183664e-01 -6.121686e-01 8.733067e-02
1.010000e-02 9.393000e-01 5.320246e-01 -5.247993e-01 8.738387e-02
1.010000e-02 9.494000e-01 4.460373e-01 -4.373860e-01 8.742328e-02
1.010000e-02 9.595000e-01 3.607024e-01 -3.499406e-01 8.745173e-02
1.010000e-02 9.696000e-01 2.766644e-01 -2.624728e-01 8.747152e-02
1.010000e-02 9.797000e-01 1.956397e-01 -1.749896e-01 8.748448e-02
1.010000e-02 9.898000e-01 1.237359e-01 -8.749714e-02 8.749188e-02

2.020000e-02 1.010000e-02 1.905363e-01 -8.521060e-02 -1.704208e-01
2.020000e-02 2.020000e-02 2.410144e-01 -1.704229e-01 -1.704229e-01
2.020000e-02 3.030000e-02 3.072381e-01 -2.556379e-01 -1.704244e-01
2.020000e-02 4.040000e-02 3.810857e-01 -3.408554e-01 -1.704228e-01
2.020000e-02 5.050000e-02 4.588900e-01 -4.260739e-01 -1.704146e-01
2.020000e-02 6.060000e-02 5.389358e-01 -5.112897e-01 -1.703954e-01
2.020000e-02 7.070000e-02 6.203477e-01 -5.964970e-01 -1.703600e-01
2.020000e-02 8.080000e-02 7.026377e-01 -6.816869e-01 -1.703018e-01
2.020000e-02 9.090000e-02 7.855107e-01 -7.668470e-01 -1.702137e-01
2.020000e-02 1.010000e-01 8.687736e-01 -8.519612e-01 -1.700874e-01
2.020000e-02 1.111000e-01 9.522899e-01 -9.370087e-01 -1.699135e-01
2.020000e-02 1.212000e-01 1.035955e+00 -1.021964e+00 -1.696821e-01
2.020000e-02 1.313000e-01 1.119683e+00 -1.106797e+00 -1.693821e-01
2.020000e-02 1.414000e-01 1.203396e+00 -1.191470e+00 -1.690014e-01
2.020000e-02 1.515000e-01 1.287023e+00 -1.275941e+00 -1.685273e-01
2.020000e-02 1.616000e-01 1.370490e+00 -1.360161e+00 -1.679462e-01
2.020000e-02 1.717000e-01 1.453725e+00 -1.444072e+00 -1.672439e-01
2.020000e-02 1.818000e-01 1.536649e+00 -1.527612e+00 -1.664052e-01
2.020000e-02 1.919000e-01 1.619180e+00 -1.610708e+00 -1.654145e-01
2.020000e-02 2.020000e-01 1.701229e+00 -1.693281e+00 -1.642559e-01
2.020000e-02 2.121000e-01 1.782703e+00 -1.775243e+00 -1.629126e-01
2.020000e-02 2.222000e-01 1.863498e+00 -1.856498e+00 -1.613681e-01
2.020000e-02 2.323000e-01 1.943506e+00 -1.936941e+00 -1.596054e-01
2.020000e-02 2.424000e-01 2.022608e+00 -2.016458e+00 -1.576076e-01
2.020000e-02 2.525000e-01 2.100681e+00 -2.094928e+00 -1.553582e-01
2.020000e-02 2.626000e-01 2.177591e+00 -2.172220e+00 -1.528408e-01
2.020000e-02 2.727000e-01 2.253197e+00 -2.248196e+00 -1.500400e-01
2.020000e-02 2.828000e-01 2.327353e+00 -2.322709e+00 -1.469409e-01
2.020000e-02 2.929000e-01 2.399902e+00 -2.395606e+00 -1.435299e-01
2.020000e-02 3.030000e-01 2.470685e+00 -2.466727e+00 -1.397945e-01
2.020000e-02 3.131000e-01 2.539534e+00 -2.535905e+00 -1.357241e-01
2.020000e-02 3.232000e-01 2.606278e+00 -2.602968e+00 -1.313097e-01
2.020000e-02 3.333000e-01 2.670741e+00 -2.667742e+00 -1.265444e-01
